"pseudo_id","ad_age","ad_gender","time_spent_avg","par_negative_affect","ad_negative_affect","par_inter_problem_solving_avg","par_inter_corumination_avg","par_inter_reappraisal_avg","par_inter_acceptance_avg","par_inter_distraction_avg","par_inter_suppression_avg","par_intra_rumination_avg","par_intra_distraction_avg","par_intra_reappraisal_avg","par_intra_problem_solving_avg","par_intra_suppression_avg","par_intra_acceptance_avg","ad_inter_problem_solving_avg","ad_inter_corumination_avg","ad_inter_reappraisal_avg","ad_inter_acceptance_avg","ad_inter_distraction_avg","ad_inter_suppression_avg","ad_intra_rumination_avg","ad_intra_distraction_avg","ad_intra_reappraisal_avg","ad_intra_problem_solving_avg","ad_intra_suppression_avg","ad_intra_acceptance_avg"
89562,12,"Male",0.0186107564457765,-0.103832892038686,-0.266261603018788,0.0311573230165074,-0.170542808525308,-0.675766162581102,-0.331741359640499,-0.18329740161796,-0.12879645822801,0.136889371291321,-0.675302195117604,-0.0327128678153592,0.0161147260227246,0.441356388744434,-0.104982247526481,-0.670099419967226,-0.19408790971224,-0.678248334003682,-0.496443484435921,-0.596738673480563,-0.232974911715001,-0.500787818400539,-0.743145887144586,-0.887758171198992,-0.799760661916325,-0.411171590519425,-0.85978783948516
60076,13,"Male",0.252434285857541,-0.0497152449798626,0.395503102863565,-0.271783853454081,-0.0705428085253075,-0.487530868463455,-0.57880018316991,-0.489179754559137,-0.187619987639775,0.10453643011485,-0.186086508843094,-0.566046201148694,-0.715257822996883,0.379591682862081,-0.416746953408834,0.829900580032774,-0.14408790971224,0.421751665996318,-0.146443484435921,1.05326132651944,-0.182974911715001,-0.0351015438907349,1.92450117167894,0.247535946448065,0.34141580867191,1.77412252712763,-0.171552545367513
71319,12,"Female",0.212049670472926,0.0133616780970607,0.499349256709719,1.60129306962284,-0.132081270063769,1.60477682384424,1.21350750913778,1.03389716851779,0.00468770466791765,-0.258284082705663,0.222887850131266,0.787799952697461,0.866793459054399,0.702668605939004,0.906329969668089,-0.439330189197995,-0.0402417558660859,-0.447479103234452,-0.457981945974383,-0.596738673480563,-0.0791287578688473,1.31746255867337,-0.189601392423621,-0.742207643295523,-0.679097011840911,-0.233569780564674,-0.656167929982898
30654,14,"Male",-0.509522235881589,-0.17493263628421,-0.419714288440783,0.808650929154615,0.525109365387736,1.12986043588437,0.673373729873568,0.458646332397385,-0.100663465900644,-0.10778241046486,0.407391752026471,0.546997277112177,0.193437829177031,-1.33997353452922,-0.995007822974052,-0.670099419967226,-0.19408790971224,-0.678248334003682,-0.496443484435921,-0.596738673480563,-0.232974911715001,-0.618434877224068,-1.06028143701671,-0.811884343407006,-0.77162766958896,-1.28457312504628,-0.6628568931936
21854,12,"Female",-0.684470476047221,-0.209715244979862,-0.254496897136435,-0.417021948692176,-0.170542808525308,-0.80181658274917,-0.78832399269372,-0.603465468844851,-0.0923818924016795,-0.412130236551816,-0.286880159636746,-0.889855724958218,-0.827956235695296,0.00578215905255708,0.00706257040068969,-0.670099419967226,-0.19408790971224,-0.678248334003682,-0.496443484435921,-0.549119625861515,-0.232974911715001,-0.401768210557402,-0.85883216165439,-0.885797386885267,-0.691917524661424,-0.875877472872366,-0.571552545367513
63086,12,"Female",0.577434285857541,-0.176381911646529,-0.321163563803102,-0.655117186787414,-0.170542808525308,-0.504197535130122,0.271199816830089,-0.555846421225803,-0.187619987639775,-0.356574680996261,-0.80275317550976,-0.893823978926471,-0.83192448966355,-0.845408317137919,1.73325304659117,-0.336766086633893,-0.0274212430455732,-0.344915000670349,-0.0797768177692544,0.0699279931861035,-0.232974911715001,-0.423990432779624,0.0689456161233875,-0.180241831329711,-0.303028635772535,-0.467544139539033,1.31178078796582
46692,15,"Male",-1.89875619033294,0.114094278829661,-0.435449278088816,-1.17892671059694,-0.0276856656681646,-0.944673725606313,-0.835943040312768,-0.889179754559137,-0.187619987639775,0.111679287257707,-0.667832540589126,-0.635887470989963,-0.399384807123867,-0.279932126661729,-0.516746953408834,-0.670099419967226,-0.19408790971224,-0.678248334003682,-0.496443484435921,-0.596738673480563,-0.232974911715001,-0.539069797858989,-0.435022637844867,-0.446114847202727,-0.58874292148682,-0.652067949062843,-0.700123973938942
58420,17,"Female",-1.09564263721938,-0.163561398826016,0.830118487478949,-0.706399238069465,-0.170542808525308,-0.97214625307884,-0.671107875477603,-0.81225667763606,-0.187619987639775,-0.360848185269765,-0.48224035499694,-1.00707184217433,-0.351155258894319,-0.412716009445611,0.0986376619757814,-0.400868650736457,-0.19408790971224,-0.601325257080605,-0.381058869051306,-0.519815596557486,-0.232974911715001,1.11233435354516,0.733475530653303,1.0783051772173,0.269620936877038,0.958737911743018,0.189985916170948
53984,15,"Female",-0.459602751179496,0.190284755020137,-0.0619043045438425,-0.247709779380007,-0.170542808525308,-0.16160494253753,-0.534355738725466,-0.778068643448026,-0.150582950602738,-0.0664512242061376,0.252802380045795,0.609262440826616,-0.00785041558947608,0.899962053232451,0.446216009554129,1.29286354299574,0.768875053250723,0.91434425858891,1.0220750340826,1.0699279931861,-0.0107526894927791,-0.18633611179197,1.57203203587647,1.06358532916411,1.74635408027685,0.101900304905411,0.728447454632487
87934,14,"Female",1.52386285728611,-0.138286673551291,-0.36878261142215,-1.0360695677398,-0.170542808525308,-1.08753086846346,-0.907371611741339,-0.889179754559137,-0.187619987639775,-0.364511188932769,-0.981324604081189,-1.03271286781536,-0.689067346806407,0.601020254290652,-0.445318381980262,-0.562956562824369,-0.19408790971224,-0.642534048289397,-0.496443484435921,-0.596738673480563,-0.232974911715001,-0.332720591509782,-0.756451209273437,-0.700083101170981,-0.299060381804281,0.80626538427049,0.0855903117753436
62637,12,"Female",1.34529142871468,-0.11685810212272,-0.383068325707864,0.606787575117348,-0.134828522811022,0.519611988679402,0.592628388258661,0.825105959726578,0.098094298074511,0.647393572971993,0.0305801578235723,0.836334751232259,0.85855170081264,0.422448825719224,0.411824475162595,2.18704343717563,-0.19408790971224,2.96460880885346,1.28927080127836,1.72468989794801,0.481310802570713,0.131565122775931,0.255453552631323,1.70467880359093,1.46284438010048,-0.408020330015224,0.371304597489629
32032,12,"Male",0.998486917436488,0.0323900181780323,-0.307128476083804,0.62558456759855,0.145246665158903,-0.192794026358192,1.12646297472483,0.584504455967179,0.022906328149699,0.236992570465727,0.469176649051642,-0.822186552025886,0.953163229634696,-0.444092527664235,1.32535830974906,-0.249046788388279,-0.0361931728701346,-0.257195702424735,-0.233285589699079,-0.386212357691089,-0.0224485959255275,0.714898456109266,0.076255557643855,0.189641209605961,0.369485984110507,1.03464884291711,1.14950008621143
20155,14,"Female",-1.01515830673505,-0.172678207942826,-0.0248672675068056,-0.914376446046673,-0.170542808525308,-0.976419757352344,-0.941763146132874,-0.8521427175221,-0.150582950602738,-0.412130236551816,-1.27806181748507,-0.909256077691903,-0.859702267441327,-0.933371280100882,-1.10933954600143,-0.670099419967226,-0.19408790971224,-0.567137222892571,-0.459406447398884,-0.226368303110193,-0.232974911715001,-0.359175617964809,-0.662535865358094,-0.529007263428477,-0.475868141945374,0.379678082683189,0.469188195373228
51996,16,"Male",1.23260669965064,-0.0855773139453797,-0.185531379895056,-0.597645922419598,-0.170542808525308,-0.708220523635869,-0.427076045238876,-0.751248720076378,-0.153137229019085,-0.262704949195495,-0.601603750222405,-0.182138155171683,-0.426752075870446,-0.625580730931023,1.10394270176358,0.157486786929326,-0.12512239247086,-0.367903506417475,-0.255064174091094,-0.0450145355495286,0.00840439862982648,-0.618434877224068,-0.705958598436,-0.135222674241589,0.10693305005122,1.25515700988625,0.0387922822186935
50726,13,"Female",1.02386285728611,-0.159715244979862,-0.433068325707864,-1.07178385345408,-0.134828522811022,-1.01610229703488,-0.907371611741339,-0.817751183130565,-0.151905701925489,-0.388320712742293,-0.600372223128808,-1.25890334400584,-0.903353061092121,0.351020254290652,0.483253046591166,-0.63438513425294,-0.19408790971224,-0.642534048289397,-0.496443484435921,-0.596738673480563,-0.232974911715001,-0.570815829605021,-0.911213114035343,-0.307225958313838,-0.549060381804281,-0.640163187158081,0.264161740346772
74643,13,"Female",0.731280439703695,-0.109715244979862,-0.454496897136435,-0.475630007300235,-0.170542808525308,-0.202915483848071,-0.74803095240068,-0.54302590840529,-0.187619987639775,-0.373668698090278,-0.943778816535402,-0.737841072943565,-0.466539874278934,-1.23963908636869,-1.32443926110114,0.522208272340466,-0.117164832789163,0.206367050611702,-0.304135792128229,0.672492095750206,0.036255857515768,-0.323563082352274,0.015526812704584,-0.396053797141677,-0.102173934917834,-0.291262088256982,-1.1561679299829
48178,13,"Male",-0.226913540229416,0.0511543202375289,1.16289440721139,-1.06091428823669,-0.170542808525308,-0.652748259767803,-0.500539313604693,-0.758744971950441,-0.187619987639775,-0.412130236551816,-0.143332885654687,-0.424017215641448,-0.400765069373695,0.290461248079472,-0.125442605582747,2.85163971046756,-0.19408790971224,1.93044731817023,2.06877390686843,1.79456567434552,0.94093813176326,0.367072369152743,2.60638522964996,1.91275333775241,1.96750276519365,1.12847035321459,-0.0976395018892524
